"Title","CoverRegionName","CoverType","CoverURL"
"One-on-One Basketball","One-on-One Basketball (US, 1987)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/4/1/7/585417_38334_spine.jpg"
"One-on-One Basketball","One-on-One Basketball (US, 1987)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/4/1/7/585417_38334_flap.jpg"
"Pete Rose Baseball","Pete Rose Baseball (US, 1989)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/1/8/585418_38335_front.jpg"
"Pete Rose Baseball","Pete Rose Baseball (US, 1989)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/1/8/585418_38335_back.jpg"
"Planet Smashers","Planet Smashers (US, 1990)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/1/9/585419_38336_front.jpg"
"Planet Smashers","Planet Smashers (US, 1990)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/1/9/585419_38336_back.jpg"
"Pole Position II","Pole Position II (US, 1987)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/2/0/585420_38337_front.jpg"
"Pole Position II","Pole Position II (US, 1987)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/2/0/585420_38337_back.jpg"
"Rampage","Rampage (US, 1989)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/2/2/585422_38339_front.jpg"
"Rampage","Rampage (US, 1989)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/2/2/585422_38339_back.jpg"
"RealSports Baseball","RealSports Baseball (US, 1988)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/2/3/585423_38340_front.jpg"
"RealSports Baseball","RealSports Baseball (US, 1988)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/2/3/585423_38340_back.jpg"
"RealSports Baseball","RealSports Baseball (US, 1988)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/4/2/3/585423_38340_spine.jpg"
"RealSports Baseball","RealSports Baseball (US, 1988)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/4/2/3/585423_38340_flap.jpg"
"Robotron: 2084","Robotron: 2084 (US, 1987)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/2/5/585425_38342_front.jpg"
"Robotron: 2084","Robotron: 2084 (US, 1987)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/2/5/585425_38342_back.jpg"
"Scrapyard Dog","Scrapyard Dog (US, 1991)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/2/7/585427_38344_front.jpg"
"Scrapyard Dog","Scrapyard Dog (US, 1991)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/2/7/585427_38344_back.jpg"
"Sentinel","Sentinel (EU, 1991)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/2/8/585428_38345_front.jpg"
"Summer Games","Summer Games (US, 1987)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/2/9/585429_38346_front.jpg"
"Summer Games","Summer Games (US, 1987)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/2/9/585429_38346_back.jpg"
"Super Huey UH-IX","Super Huey UH-IX (US, 1988)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/3/0/585430_38347_front.jpg"
"Super Huey UH-IX","Super Huey UH-IX (US, 1988)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/3/0/585430_38347_back.jpg"
"Super Skateboardin'","Super Skateboardin' (US, 1988)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/3/1/585431_38348_front.jpg"
"Super Skateboardin'","Super Skateboardin' (US, 1988)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/3/1/585431_38348_back.jpg"
"Tank Command","Tank Command (US, 1988)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/3/2/585432_38349_front.jpg"
"Tank Command","Tank Command (US, 1988)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/3/2/585432_38349_back.jpg"
"Title Match Pro Wrestling","Title Match Pro Wrestling (US, 1989)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/3/3/585433_38350_front.jpg"
"Title Match Pro Wrestling","Title Match Pro Wrestling (US, 1989)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/3/3/585433_38350_back.jpg"
"Tomcat F-14 Flight Simulator","Tomcat F-14 Flight Simulator (US, 1989)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/3/4/585434_38351_front.jpg"
"Tomcat F-14 Flight Simulator","Tomcat F-14 Flight Simulator (US, 1989)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/3/4/585434_38351_back.jpg"
"Touchdown Football","Touchdown Football (US, 1988)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/3/5/585435_38352_front.jpg"
"Touchdown Football","Touchdown Football (US, 1988)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/3/5/585435_38352_back.jpg"
"Tower Toppler","Tower Toppler (US, 1988)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/3/6/585436_38353_front.jpg"
"Tower Toppler","Tower Toppler (US, 1988)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/3/6/585436_38353_back.jpg"
"Tower Toppler","Tower Toppler (US, 1988)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/4/3/6/585436_38353_spine.jpg"
"Water Ski","Water Ski (US, 1988)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/3/8/585438_38355_front.jpg"
"Water Ski","Water Ski (US, 1988)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/3/8/585438_38355_back.jpg"
"Winter Games","Winter Games (US, 1987)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/3/9/585439_38356_front.jpg"
"Winter Games","Winter Games (US, 1987)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/3/9/585439_38356_back.jpg"
"Xenophobe","Xenophobe (US, 1989)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/4/0/585440_38357_front.jpg"
"Xenophobe","Xenophobe (US, 1989)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/4/0/585440_38357_back.jpg"
"Xevious","Xevious (US, 1987)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/4/1/585441_38358_front.jpg"
"Xevious","Xevious (US, 1987)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/4/1/585441_38358_back.jpg"
"Xevious","Xevious (US, 1987)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/4/4/1/585441_38358_spine.jpg"
"Xevious","Xevious (US, 1987)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/4/4/1/585441_38358_flap.jpg"
