"Title","CoverRegionName","CoverFrontURL","CoverBackURL","EnglishTitle","ReferenceURL"
"Ganbare Goemon: Sarawareta Ebisumaru!","JP","http://image.gamespotcdn.net/gamespot/images/box/0/0/4/580004_19677_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/0/0/4/580004_19677_back.jpg","Ganbare Goemon: Sarawareta Ebisumaru!","http://www.gamefaqs.com/gameboy/580004-ganbare-goemon-sarawareta-ebisumaru"
"Ganso!! Yancha-Maru","JP","http://image.gamespotcdn.net/gamespot/images/box/7/1/8/569718_7799_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/1/8/569718_7799_back.jpg","Ganso!! Yancha-Maru","http://www.gamefaqs.com/gameboy/569718-ganso-yancha-maru"
"Garfield Labyrinth","EU","http://image.gamespotcdn.net/gamespot/images/box/8/7/4/585874_86237_front.jpg","","The Real Ghostbusters","http://www.gamefaqs.com/gameboy/585874-the-real-ghostbusters"
"Mickey Mouse IV: Mahou no Labyrinth","JP","http://image.gamespotcdn.net/gamespot/images/box/8/7/4/585874_7528_front.jpg","","The Real Ghostbusters","http://www.gamefaqs.com/gameboy/585874-the-real-ghostbusters"
"The Real Ghostbusters","US","http://image.gamespotcdn.net/gamespot/images/box/8/7/4/585874_38700_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/8/7/4/585874_38700_back.jpg","The Real Ghostbusters","http://www.gamefaqs.com/gameboy/585874-the-real-ghostbusters"
"Red Arremer: Makai-Mura Gaiden","JP","http://image.gamespotcdn.net/gamespot/images/box/7/2/3/585723_2048_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/3/585723_2048_back.jpg","Gargoyle's Quest","http://www.gamefaqs.com/gameboy/585723-gargoyles-quest"
"Gargoyle's Quest","US","http://image.gamespotcdn.net/gamespot/images/box/7/2/3/585723_38603_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/3/585723_38603_back.jpg","Gargoyle's Quest","http://www.gamefaqs.com/gameboy/585723-gargoyles-quest"
"Gargoyle's Quest","EU","http://image.gamespotcdn.net/gamespot/images/box/7/2/3/585723_146605_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/3/585723_146605_back.jpg","Gargoyle's Quest","http://www.gamefaqs.com/gameboy/585723-gargoyles-quest"
"Makai-Mura Gaiden: The Demon Darkness","JP","http://image.gamespotcdn.net/gamespot/images/box/7/9/1/569791_6914_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/9/1/569791_6914_back.jpg","Makai-Mura Gaiden: The Demon Darkness","http://www.gamefaqs.com/gameboy/569791-makai-mura-gaiden-the-demon-darkness"
"Gauntlet II","US","http://image.gamespotcdn.net/gamespot/images/box/7/2/4/585724_38604_front.jpg","http://image.gamespotcdn.net/gamespot/images/box/7/2/4/585724_38604_back.jpg","Gauntlet II","http://www.gamefaqs.com/gameboy/585724-gauntlet-ii"
