"Title","CoverRegionName","CoverFrontURL","CoverBackURL","EnglishTitle","ReferenceURL"
"Mr. Do!","US","http://image.gamespotcdn.net/gamespot/images/box/5/2/7/585527_38444_front.jpg","","Mr. Do!","http://www.gamefaqs.com/colecovision/585527-mr-do"
"Mr. Do!'s Castle","US","http://image.gamespotcdn.net/gamespot/images/box/5/2/8/585528_38445_front.jpg","","Mr. Do!'s Castle","http://www.gamefaqs.com/colecovision/585528-mr-dos-castle"
"Nova Blast","US","http://image.gamespotcdn.net/gamespot/images/box/5/3/0/585530_38447_front.jpg","","Nova Blast","http://www.gamefaqs.com/colecovision/585530-nova-blast"
"Oil's Well","US","http://image.gamespotcdn.net/gamespot/images/box/5/3/1/585531_38448_front.jpg","","Oil's Well","http://www.gamefaqs.com/colecovision/585531-oils-well"
"Omega Race","US","http://image.gamespotcdn.net/gamespot/images/box/5/3/2/585532_38449_front.jpg","","Omega Race","http://www.gamefaqs.com/colecovision/585532-omega-race"
"Pepper II","US","http://image.gamespotcdn.net/gamespot/images/box/5/3/4/585534_38451_front.jpg","","Pepper II","http://www.gamefaqs.com/colecovision/585534-pepper-ii"
"Pitfall II: Lost Caverns","US","http://image.gamespotcdn.net/gamespot/images/box/5/3/5/585535_38452_front.jpg","","Pitfall II: Lost Caverns","http://www.gamefaqs.com/colecovision/585535-pitfall-ii-lost-caverns"
"Pitfall!","US","http://image.gamespotcdn.net/gamespot/images/box/5/3/6/585536_38453_front.jpg","","Pitfall!","http://www.gamefaqs.com/colecovision/585536-pitfall"
"Pitstop","US","http://image.gamespotcdn.net/gamespot/images/box/5/3/7/585537_38454_front.jpg","","Pitstop","http://www.gamefaqs.com/colecovision/585537-pitstop"
"Popeye","US","http://image.gamespotcdn.net/gamespot/images/box/5/3/8/585538_38455_front.jpg","","Popeye","http://www.gamefaqs.com/colecovision/585538-popeye"
"Q*bert","US","http://image.gamespotcdn.net/gamespot/images/box/5/4/1/585541_38458_front.jpg","","Q*bert","http://www.gamefaqs.com/colecovision/585541-qbert"
"Q*bert's Qubes","US","http://image.gamespotcdn.net/gamespot/images/box/5/4/2/585542_38459_front.jpg","","Q*bert's Qubes","http://www.gamefaqs.com/colecovision/585542-qberts-qubes"
"River Raid","US","http://image.gamespotcdn.net/gamespot/images/box/5/4/5/585545_38462_front.jpg","","River Raid","http://www.gamefaqs.com/colecovision/585545-river-raid"
"Robin Hood","US","http://image.gamespotcdn.net/gamespot/images/box/2/6/3/563263_28951_front.jpg","","Robin Hood","http://www.gamefaqs.com/colecovision/563263-robin-hood"
"Roc 'n Rope","US","http://image.gamespotcdn.net/gamespot/images/box/5/4/6/585546_38463_front.jpg","","Roc 'n Rope","http://www.gamefaqs.com/colecovision/585546-roc-n-rope"
"Rock n' Bolt","US","http://image.gamespotcdn.net/gamespot/images/box/5/4/8/585548_38465_front.jpg","","Rock n' Bolt","http://www.gamefaqs.com/colecovision/585548-rock-n-bolt"
"Rocky Super Action Boxing","US","http://image.gamespotcdn.net/gamespot/images/box/5/4/9/585549_38466_front.jpg","","Rocky Super Action Boxing","http://www.gamefaqs.com/colecovision/585549-rocky-super-action-boxing"
"Root Beer Tapper","US","http://image.gamespotcdn.net/gamespot/images/box/5/5/1/585551_38468_front.jpg","","Root Beer Tapper","http://www.gamefaqs.com/colecovision/585551-root-beer-tapper"
"Sammy Lightfoot","US","http://image.gamespotcdn.net/gamespot/images/box/5/5/2/585552_38469_front.jpg","","Sammy Lightfoot","http://www.gamefaqs.com/colecovision/585552-sammy-lightfoot"
"Sir Lancelot","US","http://image.gamespotcdn.net/gamespot/images/box/5/5/7/585557_38474_front.jpg","","Sir Lancelot","http://www.gamefaqs.com/colecovision/585557-sir-lancelot"
"Slurpy","US","http://image.gamespotcdn.net/gamespot/images/box/5/6/0/585560_38477_front.jpg","","Slurpy","http://www.gamefaqs.com/colecovision/585560-slurpy"
"Smurf Rescue in Gargamel's Castle","US","http://image.gamespotcdn.net/gamespot/images/box/5/6/3/585563_38480_front.jpg","","Smurf Rescue in Gargamel's Castle","http://www.gamefaqs.com/colecovision/585563-smurf-rescue-in-gargamels-castle"
