"releaseID","romID","releaseTitleName","regionLocalizedID","TEMPregionLocalizedName","TEMPsystemShortName","TEMPsystemName","releaseCoverFront","releaseCoverBack","releaseCoverCart","releaseCoverDisc","releaseDescription","releaseDeveloper","releasePublisher","releaseGenre","releaseDate","releaseReferenceURL"
14466,13559,"Iron Soldier",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14467,13559,"Iron Soldier",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14468,13559,"Iron Soldier",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14469,13560,"Iron Soldier 2",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14470,13560,"Iron Soldier 2",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14471,13560,"Iron Soldier 2",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14472,13561,"Kasumi Ninja",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14473,13561,"Kasumi Ninja",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14474,13561,"Kasumi Ninja",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14475,13562,"Missile Command 3D",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14476,13562,"Missile Command 3D",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14477,13562,"Missile Command 3D",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14478,13563,"NBA Jam: Tournament Edition",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14479,13563,"NBA Jam: Tournament Edition",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14480,13563,"NBA Jam: Tournament Edition",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14481,13564,"Pinball Fantasies",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14482,13564,"Pinball Fantasies",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14483,13564,"Pinball Fantasies",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14484,13565,"Pitfall: The Mayan Adventure",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14485,13565,"Pitfall: The Mayan Adventure",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14486,13565,"Pitfall: The Mayan Adventure",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14487,13566,"Power Drive Rally",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14488,13566,"Power Drive Rally",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14489,13566,"Power Drive Rally",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14490,13567,"Protector: Special Edition",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14491,13567,"Protector: Special Edition",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14492,13567,"Protector: Special Edition",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14493,13568,"Raiden",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14494,13568,"Raiden",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14495,13568,"Raiden",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14496,13569,"Rayman",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14497,13569,"Rayman",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
14498,13569,"Rayman",21,"USA","Jaguar","Atari Jaguar","","","","","","","","","",""
14499,13570,"Ruiner Pinball",7,"Europe","Jaguar","Atari Jaguar","","","","","","","","","",""
14500,13570,"Ruiner Pinball",13,"Japan","Jaguar","Atari Jaguar","","","","","","","","","",""
