"releaseID","romID","releaseTitleName","regionLocalizedID","TEMPregionLocalizedName","TEMPsystemShortName","TEMPsystemName","releaseCoverFront","releaseCoverBack","releaseCoverCart","releaseCoverDisc","releaseDescription","releaseDeveloper","releasePublisher","releaseGenre","releaseDate","releaseReferenceURL"
16652,15343,"Chakan",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16653,15344,"Championship Hockey",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16654,15345,"Cheese Cat-Astrophe Starring Speedy Gonzales",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16655,15346,"The Chessmaster",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16656,15346,"The Chessmaster",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16657,15347,"Chicago Syndicate",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16658,15347,"Chicago Syndicate",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16659,15348,"Choplifter III",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16660,15349,"Chuck Rock",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16661,15349,"Chuck Rock",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16662,15349,"Chuck Rock",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16663,15350,"Chuck Rock",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16664,15350,"Chuck Rock",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16665,15350,"Chuck Rock",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16666,15351,"Chuck Rock II: Son of Chuck",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16667,15352,"Chuck Rock II: Son of Chuck",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16668,15353,"CJ Elephant Fugitive",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16669,15354,"Cliffhanger",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16670,15355,"Clutch Hitter",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16671,15356,"Coca-Cola Kid",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16672,15357,"Columns",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16673,15357,"Columns",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16674,15358,"Columns",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16675,15359,"Columns",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16676,15360,"Cool Spot",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16677,15361,"Cool Spot",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16678,15362,"Cosmic Spacehead",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16679,15363,"Crayon Shin-chan: Taiketsu! Kantam Panic!!",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16680,15364,"Crazy Faces",20,"Unknown","GG","Sega Game Gear","","","","","","","","","",""
16681,15365,"Crystal Warriors",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16682,15365,"Crystal Warriors",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16683,15366,"Cutthroat Island",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16684,15366,"Cutthroat Island",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16685,15367,"Cutthroat Island",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16686,15367,"Cutthroat Island",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16687,15368,"Daffy Duck in Hollywood",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16688,15369,"Deep Duck Trouble Starring Donald Duck",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16689,15369,"Deep Duck Trouble Starring Donald Duck",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16690,15370,"Defenders of Oasis",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16691,15370,"Defenders of Oasis",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16692,15371,"Defenders of Oasis",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16693,15371,"Defenders of Oasis",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16694,15372,"Desert Speedtrap Starring Road Runner and Wile E. Coyote",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16695,15373,"Desert Speedtrap Starring Road Runner and Wile E. Coyote",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16696,15374,"Desert Strike",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16697,15375,"Desert Strike: Return to the Gulf",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16698,15376,"Devilish",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16699,15377,"Devilish",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16700,15378,"Devilish",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16701,15379,"Donald Duck no 4-Tsu no Hihou",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16702,15380,"Donald Duck no Lucky Dime",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16703,15381,"Donald no Magical World",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16704,15382,"Doraemon: Waku Waku Pocket Paradise",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16705,15383,"Double Dragon",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16706,15383,"Double Dragon",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16707,15384,"Double Dragon",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16708,15384,"Double Dragon",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16709,15385,"Dr. Franken",20,"Unknown","GG","Sega Game Gear","","","","","","","","","",""
16710,15386,"Dr. Robotnik's Mean Bean Machine",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16711,15386,"Dr. Robotnik's Mean Bean Machine",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16712,15387,"Dragon: The Bruce Lee Story",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16713,15388,"Dragon: The Bruce Lee Story",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16714,15389,"Dragon Crystal",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16715,15389,"Dragon Crystal",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16716,15390,"Dragon Crystal: Tsurani no Meikyuu",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16717,15391,"Dropzone",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16718,15392,"Dunk Kids",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16719,15393,"Dynamite Headdy",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16720,15393,"Dynamite Headdy",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16721,15394,"Dynamite Headdy",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16722,15395,"Earthworm Jim",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16723,15396,"Earthworm Jim",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16724,15397,"Ecco: The Tides of Time",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16725,15397,"Ecco: The Tides of Time",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16726,15398,"Ecco the Dolphin",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16727,15399,"Ecco the Dolphin",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16728,15399,"Ecco the Dolphin",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16729,15400,"Ecco the Dolphin II",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16730,15401,"Ernie Els Golf",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16731,15402,"Eternal Legend: Eien no Densetsu",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16732,15403,"Evander Holyfield's 'Real Deal' Boxing",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16733,15403,"Evander Holyfield's 'Real Deal' Boxing",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16734,15404,"The Excellent Dizzy Collection",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16735,15405,"F-15 Strike Eagle",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16736,15405,"F-15 Strike Eagle",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16737,15406,"F1",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16738,15406,"F1",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16739,15407,"F1: World Championship Edition",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16740,15408,"Faceball 2000",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16741,15409,"Factory Panic",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
