"releaseID","romID","releaseTitleName","regionLocalizedID","TEMPregionLocalizedName","TEMPsystemShortName","TEMPsystemName","releaseCoverFront","releaseCoverBack","releaseCoverCart","releaseCoverDisc","releaseDescription","releaseDeveloper","releasePublisher","releaseGenre","releaseDate","releaseReferenceURL"
114812,66903,"Monster Farm Jump",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114813,66904,"Monster Race",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114814,66905,"Monster Racer",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114815,66906,"Monster Rancher",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114816,66907,"Monster Rancher",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114817,66908,"Monster Rancher 2",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114818,66909,"Monster Rancher Battle Card: Episode II",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114819,66910,"Monster Rancher Hop-A-Bout",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114820,66911,"Monster Trucks",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114821,66912,"MonsterSeed",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114822,66913,"MonsterSeed",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114823,66914,"MonsterSeed",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114824,66915,"Monte Carlo Games Compendium (Disc 1)",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114825,66916,"Monte Carlo Games Compendium (Disc 2)",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114826,66917,"Moon: Remix RPG Adventure",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114827,66918,"Moonlight Syndrome (Disc 1)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114828,66919,"Moonlight Syndrome (Disc 2)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114829,66920,"Moorhen 3: Chicken Chase",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114830,66921,"Moorhen 3: Chicken Chase",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114831,66922,"Moorhuhn 2: Die Jagd geht weiter",10,"Germany","PSX","Sony PlayStation","","","","","","","","","",""
114832,66923,"Moorhuhn Kart",10,"Germany","PSX","Sony PlayStation","","","","","","","","","",""
114833,66924,"Moorhuhn X",10,"Germany","PSX","Sony PlayStation","","","","","","","","","",""
114834,66925,"Moritaka Chisato: Safari Tokyo (Disc 1)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114835,66926,"Moritaka Chisato: Safari Tokyo (Disc 2)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114836,66927,"Mort the Chicken",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114837,66928,"Mort the Chicken",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114838,66929,"Mortal Kombat 3",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114839,66930,"Mortal Kombat 3",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114840,66931,"Mortal Kombat 3",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114841,66932,"Mortal Kombat 4",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114842,66933,"Mortal Kombat 4",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114843,66934,"Mortal Kombat II",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114844,66935,"Mortal Kombat Mythologies: Sub-Zero",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114845,66936,"Mortal Kombat Mythologies: Sub-Zero",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114846,66937,"Mortal Kombat Trilogy",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114847,66938,"Mortal Kombat Trilogy",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114848,66939,"Mortal Kombat Trilogy",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114849,66940,"Mortal Kombat Trilogy",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114850,66941,"Mortal Kombat Trilogy",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114851,66942,"Mortal Kombat: Special Forces",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114852,66943,"Mortal Kombat: Special Forces",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114853,66944,"Moses: Prince of Egypt",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114854,66945,"Moto Racer",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114855,66946,"Moto Racer",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114856,66947,"Moto Racer 2",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114857,66948,"Moto Racer 2",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114858,66949,"Moto Racer World Tour",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114859,66950,"Moto Racer World Tour",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114860,66951,"Motocross Mania",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114861,66952,"Motocross Mania",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114862,66953,"Motocross Mania 2",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114863,66954,"Motocross Mania 2",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114864,66955,"Motor Mash",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114865,66956,"Motor Toon Grand Prix",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114866,66957,"Motor Toon Grand Prix",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114867,66958,"Motor Toon Grand Prix",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114868,66959,"Motor Toon Grand Prix 2",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114869,66960,"Motor Toon Grand Prix 2 (Disc 1)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114870,66961,"Motor Toon Grand Prix 2 (Disc 2) (Taisen Senyou Disc)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114871,66962,"Motor Toon Grand Prix: USA Edition",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114872,66963,"Motorhead",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114873,66964,"Motorhead",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
