"releaseID","romID","releaseTitleName","regionLocalizedID","TEMPregionLocalizedName","TEMPsystemShortName","TEMPsystemName","releaseCoverFront","releaseCoverBack","releaseCoverCart","releaseCoverDisc","releaseDescription","releaseDeveloper","releasePublisher","releaseGenre","releaseDate","releaseReferenceURL"
9235,8479,"The Tower SP",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9236,8480,"Toyrobo Force",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9237,8481,"Treasure Planet",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9238,8482,"Treasure Planet",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9239,8483,"Treasure Planet",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9240,8484,"Trick Star",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9241,8485,"Tringo",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9242,8486,"Tringo",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9243,8487,"Trollz: Hair Affair!",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9244,8488,"Trollz: Hair Affair!",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9245,8489,"Trollz: Hair Affair!",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9246,8490,"Trollz: Hair Affair!",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9247,8491,"Tron 2.0: Killer App",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9248,8492,"Tron 2.0: Killer App",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9249,8493,"Tsuukin Hitofude",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9250,8494,"Turbo Turtle Adventure",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9251,8495,"Turok Evolution",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9252,8496,"Turok Evolution",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9253,8497,"Tweety and the Magic Gems",10,"Germany","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9254,8498,"Tweety and the Magic Gems",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9255,8499,"Tweety and the Magic Gems",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9256,8500,"Tweety no Hearty Party",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9257,8501,"Twin Series 1: Mezase Debut!: Fashion Designer Monogatari + Kawaii Pet Game Gallery 2",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9258,8502,"Twin Series 2: Oshare Princess 4 + Renai Uranai Daisakusen! + Renai Party Game: Sweet Heart",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9259,8503,"Twin Series 3: Konchuu Monster: Ouja Ketteisen + Super Chinese Labyrinth",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9260,8504,"Twin Series 4: Hamu Hamu Monster EX: Hamster Monogatari RPG + Fantasy Puzzle: Hamster Monogatari: Mahou no Meikyuu 1.2.3",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9261,8505,"Twin Series 5: Mahou no Kuni no Cake-ya-san Monogatari + Wanwan Meitantei EX",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9262,8506,"Twin Series 6: Wannyan Idol Gakuen + Koinu to Issho Special",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9263,8507,"Twin Series 7: Twin Puzzle: Kisekae Wanko EX + Nyaa to Chuu no Rainbow Magic 2",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9264,8508,"Ty the Tasmanian Tiger 2: Bush Rescue",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9265,8508,"Ty the Tasmanian Tiger 2: Bush Rescue",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9266,8509,"Ty the Tasmanian Tiger 3: Night of the Quinkan",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9267,8510,"Tyrian 2000",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9268,8511,"Uchuu Daisakusen Choco Vader: Uchuu kara no Shinryakusha",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9269,8512,"Uchuu no Stellvia",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9270,8513,"Ueki no Housoku: Jingi Sakuretsu! Nouryokusha Battle",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9271,8514,"Ui-Ire: World Soccer Winning Eleven",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9272,8515,"Ultimate Arcade Games",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9273,8516,"Ultimate Beach Soccer",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9274,8517,"Ultimate Brain Games",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9275,8517,"Ultimate Brain Games",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9276,8518,"Ultimate Card Games",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9277,8518,"Ultimate Card Games",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9278,8519,"Ultimate Muscle: The Kinnikuman Legacy: The Path of the Superhero",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9279,8520,"Ultimate Puzzle Games",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9280,8521,"Ultimate Spider-Man",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9281,8522,"Ultimate Spider-Man",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9282,8523,"Ultimate Spider-Man",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9283,8524,"Ultimate Winter Games",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9284,8525,"Ultra Keibitai: Monster Attack",13,"Japan","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9285,8526,"Unfabulous",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9286,8527,"Die Unglaublichen",10,"Germany","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9287,8528,"Uno 52",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9288,8529,"Uno 52",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9289,8530,"Uno Free Fall",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9290,8531,"Uno Free Fall",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9291,8532,"Urban Yeti!",7,"Europe","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
9292,8532,"Urban Yeti!",21,"USA","GBA","Nintendo Game Boy Advance","","","","","","","","","",""
