"Title","CoverRegionName","CoverType","CoverURL"
"Alleyway","Alleyway (EU, 09/28/90)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/0/6/585606_110386_front.jpg"
"Alleyway","Alleyway (EU, 09/28/90)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/0/6/585606_110386_back.jpg"
"Altered Space: A 3-D Alien Adventure","Altered Space: A 3-D Alien Adventure (US, September 1991)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/0/7/585607_54858_front.jpg"
"Altered Space: A 3-D Alien Adventure","Altered Space: A 3-D Alien Adventure (US, September 1991)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/0/7/585607_54858_back.jpg"
"Altered Space: A 3-D Alien Adventure","Altered Space: A 3-D Alien Adventure (JP, 11/29/91)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/0/7/585607_3382_front.jpg"
"Amazing Penguin","Osawagase! Penguin Boy (JP, 08/08/90)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/0/9/585609_81842_front.jpg"
"Amazing Penguin","Osawagase! Penguin Boy (JP, 08/08/90)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/0/9/585609_81842_back.jpg"
"Amazing Penguin","Amazing Penguin (US, December 1990)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/0/9/585609_38521_front.jpg"
"Amazing Penguin","Amazing Penguin (US, December 1990)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/0/9/585609_38521_back.jpg"
"The Amazing Spider-Man 2 (1992)","The Amazing Spider-Man 2 (1992) (US, August 1992)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/9/4/563294_49615_front.jpg"
"The Amazing Spider-Man 2 (1992)","The Amazing Spider-Man 2 (1992) (US, August 1992)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/9/4/563294_49615_back.jpg"
"The Amazing Spider-Man 2 (1992)","The Amazing Spider-Man 2 (1992) (US, August 1992)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/2/9/4/563294_49615_spine.jpg"
"The Amazing Spider-Man 2 (1992)","The Amazing Spider-Man 2 (1992) (US, August 1992)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/2/9/4/563294_49615_flap.jpg"
"The Amazing Spider-Man (1990)","The Amazing Spider-Man (US, July 1990)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/1/0/585610_38522_front.jpg"
"The Amazing Spider-Man (1990)","The Amazing Spider-Man (US, July 1990)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/1/0/585610_38522_back.jpg"
"The Amazing Spider-Man (1990)","The Amazing Spider-Man (US, July 1990)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/6/1/0/585610_38522_spine.jpg"
"The Amazing Spider-Man (1990)","The Amazing Spider-Man (US, July 1990)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/6/1/0/585610_38522_flap.jpg"
"The Amazing Spider-Man (1990)","The Amazing Spider-Man (EU, 1990)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/1/0/585610_116667_front.jpg"
"The Amazing Spider-Man (1990)","The Amazing Spider-Man (EU, 1990)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/1/0/585610_116667_back.jpg"
"Amazing Tater","Puzzle Boy II (JP, 08/02/91)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/1/1/585611_7456_front.jpg"
"Amazing Tater","Amazing Tater (US, February 1992)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/1/1/585611_38523_front.jpg"
