"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Donkey Kong Junior","Action,Platformer,2D","Mario has gone mad! He's turned the tables on Donkey Kong and locked him in a cage. It's up to you, as Donkey Kong Jr., to rescue your father by stealing Mario's set of keys. But it won't be easy. You'll have to fight off ape-eating Snapjaws, jump onto moving islands and break through a jungle of vines to get to the keys that will free Donkey Kong. Can you handle the action? Because this off-the-wall monkey business will have you going bananas!","n/a","n/a","n/a","Atari","1984 ","http://www.gamefaqs.com/bbc/950510-donkey-kong-junior"
"Double Phantom Combat","Simulation,Flight,Modern Jet","Double Phantom Combat is a Simulation game, developed and published by Doctorsoft,which was released in Europe in 1986.","n/a","n/a","n/a","Doctorsoft","1986 ","http://www.gamefaqs.com/bbc/950511-double-phantom-combat"
"Dragon Quest","Adventure,Text","Dragon Quest is an Adventure game, developed and published by Bug-Byte,which was released in Europe in 1982.","n/a","n/a","n/a","Bug-Byte","1982 ","http://www.gamefaqs.com/bbc/949964-dragon-quest"
"Drain Mania","Action,Platformer,2D","Drain Mania is an Action game, developed and published by Icon Software,which was released in Europe in 1985.","n/a","9.0","n/a","Icon Software","1985 ","http://www.gamefaqs.com/bbc/946951-drain-mania"
"Draughts","Miscellaneous,Board Games","Draughts is a Miscellaneous game, developed and published by Superior Software,which was released in Europe in 1984.","n/a","n/a","n/a","Superior Software","1984 ","http://www.gamefaqs.com/bbc/949477-draughts"
"Draughts & Reversi","Miscellaneous,Board Games","Draughts & Reversi is a Miscellaneous game, developed and published by Acornsoft,which was released in Europe in 1982.","n/a","n/a","n/a","Acornsoft","1982 ","http://www.gamefaqs.com/bbc/949298-draughts-and-reversi"
"Dread Dragon Droom","Miscellaneous,Edutainment","Dread Dragon Droom is a Miscellaneous game, developed and published by HUMMEC,which was released in Europe in 1985.","n/a","n/a","n/a","HUMMEC","1985 ","http://www.gamefaqs.com/bbc/951325-dread-dragon-droom"
"Drogna","Miscellaneous,Puzzle,General","Drogna is a Miscellaneous game, developed and published by Acornsoft,which was released in Europe in 1983.","n/a","n/a","n/a","Acornsoft","1983 ","http://www.gamefaqs.com/bbc/949299-drogna"
"Dune Rider","Action,Shooter,Scrolling","Dune Rider is an Action game, developed and published by Micro Power,which was released in Europe in 1984.","n/a","n/a","n/a","Micro Power","1984 ","http://www.gamefaqs.com/bbc/950690-dune-rider"
"Dunjunz","Action,General","Dunjunz is an Action game, developed and published by Bug-Byte,which was released in Europe in 1987.","n/a","n/a","n/a","Bug-Byte","1987 ","http://www.gamefaqs.com/bbc/949965-dunjunz"
"E-Type","Driving,Racing,Arcade","E-Type is a Driving game, developed and published by 4th Dimension,which was released in Europe in 1989.","n/a","7.0","n/a","4th Dimension","1989 ","http://www.gamefaqs.com/bbc/950162-e-type"
"Eagle","Simulation,Sci-Fi,Small Spaceship","Eagle is a Simulation game, developed and published by Salamander Software,which was released in Europe in 1983.","n/a","n/a","n/a","Salamander Software","1983 ","http://www.gamefaqs.com/bbc/950335-eagle"
"Eagle Empire","Action,Shooter,Scrolling","Eagle Empire is an Action game, developed and published by Alligata Software,which was released in Europe in 1983.","n/a","n/a","n/a","Alligata Software","1983 ","http://www.gamefaqs.com/bbc/949966-eagle-empire"
"Eagle's Wing","Action,Shooter,Scrolling","Eagle's Wing is an Action game, developed and published by Software Invasion,which was released in Europe in 1984.","n/a","n/a","n/a","Software Invasion","1984 ","http://www.gamefaqs.com/bbc/950423-eagles-wing"
"Eddie Kid Jump Challenge","Driving,Mission-based","Eddie Kid Jump Challenge is a Driving game, developed and published by Martech,which was released in Europe in 1985.","n/a","5.0","n/a","Martech","1985 ","http://www.gamefaqs.com/bbc/950243-eddie-kid-jump-challenge"
"Egyptian Adventure","Adventure,Text","Egyptian Adventure is an Adventure game, developed and published by Duckworth Educational Computing,which was released in Europe in 1987.","n/a","n/a","n/a","Duckworth Educational Computing","1987 ","http://www.gamefaqs.com/bbc/950512-egyptian-adventure"
"Eldorado Gold","Adventure,Text","Eldorado Gold is an Adventure game, developed and published by Micro Power,which was released in Europe in 1982.","n/a","n/a","n/a","Micro Power","1982 ","http://www.gamefaqs.com/bbc/949677-eldorado-gold"
"Electro Freddy","Action,General","Electro Freddy is an Action game, developed and published by Softspot,which was released in Europe in 1984.","n/a","n/a","n/a","Softspot","1984 ","http://www.gamefaqs.com/bbc/950397-electro-freddy"
"Electron Invaders","Action,Shooter,Static","Electron Invaders is an Action game, developed and published by Micro Power,which was released in Europe in 1984.","n/a","n/a","n/a","Micro Power","1984 ","http://www.gamefaqs.com/bbc/949678-electron-invaders"
"Elite","Simulation,General","Elite is a Simulation game, developed and published by Acornsoft,which was released in Europe in 1984.","n/a","9.6","n/a","Acornsoft","1984 ","http://www.gamefaqs.com/bbc/946997-elite"
"Elixir","Action,General","Elixir is an Action game, developed and published by Superior Software,which was released in Europe in 1987.","n/a","7.0","n/a","Superior Software","1987 ","http://www.gamefaqs.com/bbc/949478-elixir"
"Emerald Isle","Adventure,Text","Emerald Isle is an Adventure game, developed and published by Level 9 Computing,which was released in Europe in 1985.","n/a","n/a","n/a","Level 9 Computing","1985 ","http://www.gamefaqs.com/bbc/949967-emerald-isle"
"Emlyn Hughes Arcade Quiz","Miscellaneous,Trivia / Game Show","Emlyn Hughes Arcade Quiz is a Miscellaneous game, developed and published by Audiogenic Ltd.,which was released in Europe in 1991.","n/a","n/a","n/a","Audiogenic Ltd.","1991 ","http://www.gamefaqs.com/bbc/950513-emlyn-hughes-arcade-quiz"
"Emperor","Strategy,Turn-Based,Historic","Emperor is a Strategy game, developed and published by Molimerx,which was released in Europe in 1983.","n/a","n/a","n/a","Molimerx","1983 ","http://www.gamefaqs.com/bbc/950336-emperor"
"Empire","Strategy,General","Empire is a Strategy game, developed and published by Shards Software,which was released in Europe in 1985.","n/a","n/a","n/a","Shards Software","1985 ","http://www.gamefaqs.com/bbc/947026-empire"
"Erbert","Action,General","Erbert is an Action game, developed and published by Microbyte,which was released in Europe in 1984.","n/a","n/a","n/a","Microbyte","1984 ","http://www.gamefaqs.com/bbc/950338-erbert"
"Erik the Viking","Adventure,Text","Erik the Viking is an Adventure game, developed by Level 9 Computing and published by Mosaic,which was released in Europe in 1984.","n/a","9.0","n/a","Level 9 Computing","1984 ","http://www.gamefaqs.com/bbc/951114-erik-the-viking"
"Escape From Enthar 7","Adventure,Text","Escape From Enthar 7 is an Adventure game, developed and published by Robico,which was released in Europe in 1985.","n/a","n/a","n/a","Robico","1985 ","http://www.gamefaqs.com/bbc/950691-escape-from-enthar-7"
"Escape From Moonbase Alpha","Adventure,First-Person,Sci-Fi","Escape From Moonbase Alpha is an Adventure game, developed and published by Micro Power,which was released in Europe in 1982.","n/a","5.5","n/a","Micro Power","1982 ","http://www.gamefaqs.com/bbc/949679-escape-from-moonbase-alpha"
"Escape From Orion","Action,Platformer,2D","Escape From Orion is an Action game, developed and published by Hopesoft,which was released in Europe in 1983.","n/a","n/a","n/a","Hopesoft","1983 ","http://www.gamefaqs.com/bbc/950309-escape-from-orion"
"European Superleague","Sports,Traditional,Soccer,Management","A highly graphic, detailed, role playing simulation of the toughest job in sports! Featuring full icon control, multi-level gameplay, seven computer opponents and 160 individual players. Attend board meetings, set training schedules, engage in team talk and tactics, and deal with the press. Can you stand the pace?","n/a","n/a","n/a","Matrix Developments","1990 ","http://www.gamefaqs.com/bbc/950163-european-superleague"
"Ewgeebez","Action,General","Ewgeebez is an Action game, developed and published by Software Projects Ltd.,which was released in Europe in 1984.","n/a","n/a","n/a","Software Projects Ltd.","1984 ","http://www.gamefaqs.com/bbc/950425-ewgeebez"
"Exile","Action,General","Exile is an Action game, developed and published by Superior Software,which was released in Europe in 1988.","n/a","9.0","n/a","Superior Software","1988 ","http://www.gamefaqs.com/bbc/949479-exile"
"Exterminator","Action,Shooter,Static","Exterminator is an Action game, developed and published by Bug-Byte,which was released in Europe in 1983.","n/a","n/a","n/a","Bug-Byte","1983 ","http://www.gamefaqs.com/bbc/949968-exterminator"
"The Eye of Zoltan","Adventure,Text","The Eye of Zoltan is an Adventure game, developed and published by Softek,which was released in Europe in 1983.","n/a","n/a","n/a","Softek","1983 ","http://www.gamefaqs.com/bbc/950727-the-eye-of-zoltan"
"Eye Vs Eye","Action,General","Eye Vs Eye is an Action game, developed and published by ROM Soft,which was released in Europe in 1987.","n/a","n/a","n/a","ROM Soft","1987 ","http://www.gamefaqs.com/bbc/950399-eye-vs-eye"
"Fairground","Action,Shooter,Static","Fairground is an Action game, developed and published by Superior Software,which was released in Europe in 1983.","n/a","n/a","n/a","Superior Software","1983 ","http://www.gamefaqs.com/bbc/949480-fairground"
"Fat Man Sam","Action,Platformer,2D","Fat Man Sam is an Action game, developed and published by Firebird,which was released in Europe in 1985.","n/a","7.0","n/a","Firebird","1985 ","http://www.gamefaqs.com/bbc/950244-fat-man-sam"
"Felix and the Fruit Monsters","Action,General","Felix and the Fruit Monsters is an Action game, developed and published by Micro Power,which was released in Europe in 1983.","n/a","n/a","n/a","Micro Power","1983 ","http://www.gamefaqs.com/bbc/949680-felix-and-the-fruit-monsters"
"Felix in the Factory","Action,Platformer,2D","Felix in the Factory is an Action game, developed and published by Micro Power,which was released in Europe in 1982.","n/a","n/a","n/a","Micro Power","1982 ","http://www.gamefaqs.com/bbc/949681-felix-in-the-factory"
"Felix Meets the Evil Weevils","Action,General","Felix Meets the Evil Weevils is an Action game, developed and published by Micro Power,which was released in Europe in 1984.","n/a","n/a","n/a","Micro Power","1984 ","http://www.gamefaqs.com/bbc/949682-felix-meets-the-evil-weevils"
"Fire Track","Action,Shooter,Scrolling","Fire Track is an Action game, developed and published by Aardvark,which was released in Europe in 1987.","n/a","n/a","n/a","Aardvark","1987 ","http://www.gamefaqs.com/bbc/950514-fire-track"
"Firebug","Action,General","Firebug is an Action game, developed and published by Acornsoft,which was released in Europe in 1984.","n/a","n/a","n/a","Acornsoft","1984 ","http://www.gamefaqs.com/bbc/949300-firebug"
"Firien Wood","Adventure,Text","Firien Wood is an Adventure game, developed and published by MP Soft,which was released in Europe in 1982.","n/a","n/a","n/a","MP Soft","1982 ","http://www.gamefaqs.com/bbc/950398-firien-wood"
"Fiva-a-Side Socca","Sports,Traditional,Soccer,Sim","Fiva-a-Side Socca is a Sports game, developed and published by IJK,which was released in Europe in 1983.","n/a","n/a","n/a","IJK","1983 ","http://www.gamefaqs.com/bbc/950245-fiva-a-side-socca"
"Flags","Miscellaneous,Trivia / Game Show","Flags is a Miscellaneous game, developed and published by IJK,which was released in Europe in 1982.","n/a","n/a","n/a","IJK","1982 ","http://www.gamefaqs.com/bbc/950246-flags"
"Flip!","Miscellaneous,Puzzle,General","Flip! is a Miscellaneous game, developed and published by Icon Software,which was released in Europe in 1985.","n/a","n/a","n/a","Icon Software","1985 ","http://www.gamefaqs.com/bbc/950692-flip"
"Football Manager","Sports,Traditional,Soccer,Management","Football Manager is a Sports game, developed and published by Addictive Games,which was released in Europe in 1982.","n/a","7.0","n/a","Addictive Games","1982 ","http://www.gamefaqs.com/bbc/948135-football-manager"
"Fortress","Action,Shooter,Scrolling","Fortress is an Action game, developed and published by Amcom,which was released in Europe in 1983.","n/a","n/a","n/a","Amcom","1983 ","http://www.gamefaqs.com/bbc/950164-fortress"
"Frak!","Action,Platformer,2D","Frak! is an Action game, developed and published by Aardvark,which was released in Europe in 1984.","n/a","4.0","n/a","Aardvark","1984 ","http://www.gamefaqs.com/bbc/947262-frak"
"Frankenstein 2000","Action,General","Frankenstein 2000 is an Action game, developed and published by Icon Software,which was released in Europe in 1985.","n/a","9.0","n/a","Icon Software","1985 ","http://www.gamefaqs.com/bbc/950247-frankenstein-2000"
"Free Fall","Action,General","Free Fall is an Action game, developed and published by Acornsoft,which was released in Europe in 1983.","n/a","n/a","n/a","Acornsoft","1983 ","http://www.gamefaqs.com/bbc/949301-free-fall"
"Frenzy","Action,General","Frenzy is an Action game, developed and published by Micro Power,which was released in Europe in 1983.","n/a","n/a","n/a","Micro Power","1983 ","http://www.gamefaqs.com/bbc/949683-frenzy"
"The Frog","Action,General","The Frog is an Action game, developed and published by Software For All,which was released in Europe in 1983.","n/a","n/a","n/a","Software For All","1983 ","http://www.gamefaqs.com/bbc/950728-the-frog"
"Frogger","Action,General","It's tough to be a frog! Life isn't all lazy days and lily pads--it abounds with dangers. Can you help Frogger survive some perils and spring him home to safety? First hop your frogs across a busy highway. Then cross a raging river to reach the safety of home. But your frogs will have to leap away from one danger after another before they're safe. Watch out for the tricky diving turtles...jump away from the frog-eating snakes...hop from the jaws of the hungry alligators!","n/a","6.5","n/a","A&F Software","1982 ","http://www.gamefaqs.com/bbc/950515-frogger"
"Froggy","Action,General","Froggy is an Action game, developed and published by Superior Software,which was released in Europe in 1983.","n/a","n/a","n/a","Superior Software","1983 ","http://www.gamefaqs.com/bbc/949481-froggy"
"Froglet","Action,General","Froglet is an Action game, developed and published by ASP Software Ltd.,which was released in Europe in 1983.","n/a","n/a","n/a","ASP Software Ltd.","1983 ","http://www.gamefaqs.com/bbc/950516-froglet"
"Fruit Machine","Miscellaneous,Parlor,Gambling","Fruit Machine is a Miscellaneous game, developed and published by Superior Software,which was released in Europe in 1982.","n/a","n/a","n/a","Superior Software","1982 ","http://www.gamefaqs.com/bbc/949482-fruit-machine"
"Fruit Machine Simulator","Miscellaneous,Parlor,Gambling","The first real Fruit Machine Simulator including: Cash Box, Nudge Box (with Compu-Nudge and Nudge Bank), Skill Climb, Winning Streak, Cash Gamble, Holds and Mega-Holds, Skill Chances and Party Time Meter! Just like the real thing!","n/a","4.0","n/a","Codemasters","1989 ","http://www.gamefaqs.com/bbc/951115-fruit-machine-simulator"
"Fruity Freddy","Action,Platformer,2D","Fruity Freddy is an Action game, developed and published by Softspot,which was released in Europe in 1983.","n/a","n/a","n/a","Softspot","1983 ","http://www.gamefaqs.com/bbc/950401-fruity-freddy"
"Funfair","Action,Shooter,Static","Funfair is an Action game, developed and published by Softspot,which was released in Europe in 1983.","n/a","n/a","n/a","Softspot","1983 ","http://www.gamefaqs.com/bbc/950400-funfair"
"Future Shock","Action Adventure,Fantasy","Future Shock is an Action Adventure game, developed and published by Tynesoft,which was released in Europe in 1986.","n/a","n/a","n/a","Tynesoft","1986 ","http://www.gamefaqs.com/bbc/950459-future-shock"
"Galactic Commander","Action,Shooter,Static","Galactic Commander is an Action game, developed and published by Micro Power,which was released in Europe in 1982.","n/a","n/a","n/a","Micro Power","1982 ","http://www.gamefaqs.com/bbc/949684-galactic-commander"
"Galactic Firebird","Action,Shooter,Static","Galactic Firebird is an Action game, developed and published by Kansas City,which was released in Europe in 1983.","n/a","n/a","n/a","Kansas City","1983 ","http://www.gamefaqs.com/bbc/950787-galactic-firebird"
"Galactic Patrol","Action,Shooter,Static","Galactic Patrol is an Action game, developed and published by Mastertronic,which was released in Europe in 1984.","n/a","n/a","n/a","Mastertronic","1984 ","http://www.gamefaqs.com/bbc/950693-galactic-patrol"
"Galadriel In Distress","Adventure,Text","Galadriel In Distress is an Adventure game, developed and published by Potter Programs,which was released in Europe in 1984.","n/a","n/a","n/a","Potter Programs","1984 ","http://www.gamefaqs.com/bbc/951116-galadriel-in-distress"
"Galaforce","Action,Shooter,Static","Galaforce is an Action game, developed and published by Superior Software,which was released in Europe in 1986.","n/a","9.0","n/a","Superior Software","1986 ","http://www.gamefaqs.com/bbc/947263-galaforce"
"Galaforce 2","Action,Shooter,Static","Galaforce 2 is an Action game, developed and published by Superior Software,which was released in Europe in 1988.","n/a","n/a","n/a","Superior Software","1988 ","http://www.gamefaqs.com/bbc/947264-galaforce-2"
"Galaxians","Action,Shooter,Static","Galaxians is an Action game, developed and published by Superior Software,which was released in Europe in 1984.","n/a","n/a","n/a","Superior Software","1984 ","http://www.gamefaqs.com/bbc/949483-galaxians"
"Galaxy Wars","Action,Shooter,Static","Galaxy Wars is an Action game, developed and published by Bug-Byte,which was released in Europe in 1982.","n/a","n/a","n/a","Bug-Byte","1982 ","http://www.gamefaqs.com/bbc/949969-galaxy-wars"
"Gambit","Strategy,General","Gambit is a Strategy game, developed and published by Acornsoft,which was released in Europe in 1984.","n/a","n/a","n/a","Acornsoft","1984 ","http://www.gamefaqs.com/bbc/949302-gambit"
"Games Galore","Miscellaneous,Compilation","Games Galore is a Miscellaneous game, developed and published by Computer Concepts,which was released in Europe in 1982.","n/a","n/a","n/a","Computer Concepts","1982 ","http://www.gamefaqs.com/bbc/950165-games-galore"
"Games Of Strategy","Miscellaneous,Compilation","Games Of Strategy is a Miscellaneous game, developed and published by BBC Software,which was released in Europe in 1982.","n/a","n/a","n/a","BBC Software","1982 ","http://www.gamefaqs.com/bbc/950517-games-of-strategy"
"Gate Crasher","Action,General","Gate Crasher is an Action game, developed and published by Qualsoft,which was released in Europe in 1984.","n/a","n/a","n/a","Qualsoft","1984 ","http://www.gamefaqs.com/bbc/950402-gate-crasher"
"Gateway To Karos","Adventure,Text","Gateway To Karos is an Adventure game, developed and published by Acornsoft,which was released in Europe in 1983.","n/a","n/a","n/a","Acornsoft","1983 ","http://www.gamefaqs.com/bbc/949303-gateway-to-karos"
"Gateway to the Skies","Adventure,Text","Gateway to the Skies is an Adventure game, developed and published by Solarsoft,which was released in Europe in 1983.","n/a","n/a","n/a","Solarsoft","1983 ","http://www.gamefaqs.com/bbc/950694-gateway-to-the-skies"
"Gauntlet","Action,Shooter,Scrolling","Call upon the mighty axe of Thor, the scything sword of Thyra, the mystical magic of Merlin or the swift arrows of Questor in your conquest of the Dungeons of Darkness. Fight your way through hordes of monsters and legions of demons in this, the ultimate arcade combat gameplay!","n/a","8.0","n/a","Micro Power","1984 ","http://www.gamefaqs.com/bbc/949685-gauntlet"
"Ghost Town","Adventure,Text","Ghost Town is an Adventure game, developed and published by Adventuresoft UK Ltd,which was released in Europe in 1984.","n/a","n/a","n/a","Adventuresoft UK Ltd","1984 ","http://www.gamefaqs.com/bbc/950518-ghost-town"
"Ghouls","Action,Platformer,2D","Ghouls is an Action game, developed and published by Micro Power,which was released in Europe in 1984.","n/a","n/a","n/a","Micro Power","1984 ","http://www.gamefaqs.com/bbc/949686-ghouls"
"Giant Killer","Adventure,Text","Giant Killer is an Adventure game, developed and published by Topologika,which was released in Europe in 1987.","n/a","n/a","n/a","Topologika","1987 ","http://www.gamefaqs.com/bbc/950460-giant-killer"
"Gideons Gamble","Adventure,Text","Gideons Gamble is an Adventure game, developed and published by Superior Software,which was released in Europe in 1983.","n/a","n/a","n/a","Superior Software","1983 ","http://www.gamefaqs.com/bbc/949484-gideons-gamble"
"Gisburne's Castle","Action,General","Gisburne's Castle is an Action game, developed and published by Martech,which was released in Europe in 1985.","n/a","n/a","n/a","Martech","1985 ","http://www.gamefaqs.com/bbc/950695-gisburnes-castle"
"Glider Pilot","Simulation,Flight,Civilian Plane","Glider Pilot is a Simulation game, developed and published by Apex Computer Productions,which was released in Europe in 1985.","n/a","n/a","n/a","Apex Computer Productions","1985 ","http://www.gamefaqs.com/bbc/951171-glider-pilot"
"Gnasher","Action,General","Gnasher is an Action game, developed and published by Superior Software,which was released in Europe in 1982.","n/a","n/a","n/a","Superior Software","1982 ","http://www.gamefaqs.com/bbc/949485-gnasher"
"Gnome Ranger","Adventure,Text","Gnome Ranger is an Adventure game, developed and published by Level 9 Computing,which was released in Europe in 1987.","n/a","n/a","n/a","Level 9 Computing","1987 ","http://www.gamefaqs.com/bbc/951117-gnome-ranger"
"Go","Miscellaneous,Board Games","Go is a Miscellaneous game, developed and published by Acornsoft,which was released in Europe in 1984.","n/a","n/a","n/a","Acornsoft","1984 ","http://www.gamefaqs.com/bbc/949304-go"
"Goal!","Sports,Traditional,Soccer,Sim","Goal! is a Sports game, developed and published by Tynesoft,which was released in Europe in 1986.","n/a","n/a","n/a","Tynesoft","1986 ","http://www.gamefaqs.com/bbc/950461-goal"
"Gold Digger","Action,General","Gold Digger is an Action game, developed and published by Firebird,which was released in Europe in 1984.","n/a","n/a","n/a","Firebird","1984 ","http://www.gamefaqs.com/bbc/950519-gold-digger"
"Gold Run","Miscellaneous,Trivia / Game Show","Gold Run is a Miscellaneous game, developed and published by Macsen Software,which was released in Europe in 1985.","n/a","n/a","n/a","Macsen Software","1985 ","http://www.gamefaqs.com/bbc/950696-gold-run"
"The Golden Figurine","Action,General","The Golden Figurine is an Action game, developed and published by Atlantis Software,which was released in Europe in 1988.","n/a","n/a","n/a","Atlantis Software","1988 ","http://www.gamefaqs.com/bbc/950089-the-golden-figurine"
"Golden Voyage","Adventure,Text","Golden Voyage is an Adventure game, developed and published by Adventuresoft UK Ltd,which was released in Europe in 1984.","n/a","n/a","n/a","Adventuresoft UK Ltd","1984 ","http://www.gamefaqs.com/bbc/950520-golden-voyage"
"Golf","Sports,Traditional,Golf,Sim","Golf is a Sports game, developed and published by Bug-Byte,which was released in Europe in 1982.","n/a","n/a","n/a","Bug-Byte","1982 ","http://www.gamefaqs.com/bbc/949970-golf"
"Gorf","Action,Shooter,Static","Flying Gorts, deadly Droids, Kamikaze Invaders, Laser Attackers and Neutronium Ships are descending on Planet Earth. HELP! Time is running out Space Cadet, so this will be brief. Your first mission: To defend against the Gorfian robots' bombs. Mission 2: Destroy the Laser Ship and all Kamikaze crazies. Next, escape the deadly Subquark Torpedoes. Your ultimate mission - demolish the all-powerful Flagship in a spectacular neutronium explosion.","n/a","n/a","n/a","Doctorsoft","1983 ","http://www.gamefaqs.com/bbc/950248-gorf"
"Graham Gooch's Test Cricket","Sports,Alternative,Cricket","Graham Gooch's Test Cricket is a Sports game, developed and published by Audiogenic Ltd.,which was released in Europe in 1985.","n/a","n/a","n/a","Audiogenic Ltd.","1985 ","http://www.gamefaqs.com/bbc/950067-graham-goochs-test-cricket"
"Grand Prix Construction Set","Driving,Racing,Formula One","Grand Prix Construction Set is a Driving game, developed and published by Superior Software,which was released in Europe in 1987.","n/a","n/a","n/a","Superior Software","1987 ","http://www.gamefaqs.com/bbc/949486-grand-prix-construction-set"
"Granny's Garden","Adventure,General","Granny's Garden is an Adventure game, developed and published by 4Mation Educational Resources,which was released in Europe in 1983.","n/a","6.0","n/a","4Mation Educational Resources","1983 ","http://www.gamefaqs.com/bbc/946998-grannys-garden"
"Graphics Adventure Game Creator","Adventure,Text","Graphics Adventure Game Creator is an Adventure game, developed and published by Incentive Software,which was released in Europe in 1986.","n/a","n/a","n/a","Incentive Software","1986 ","http://www.gamefaqs.com/bbc/950697-graphics-adventure-game-creator"
"Great Britain Ltd","Strategy,General","Great Britain Ltd is a Strategy game, developed and published by Hessel Software,which was released in Europe in 1982.","n/a","n/a","n/a","Hessel Software","1982 ","http://www.gamefaqs.com/bbc/950337-great-britain-ltd"
"The Great Wall","Action,General","The Great Wall is an Action game, developed and published by Artic Computing Ltd.,which was released in Europe in 1986.","n/a","n/a","n/a","Artic Computing Ltd.","1986 ","http://www.gamefaqs.com/bbc/950556-the-great-wall"
"The Greedy Dwarf","Adventure,Text","The Greedy Dwarf is an Adventure game, developed and published by Goldstar,which was released in Europe in 1984.","n/a","10.0","n/a","Goldstar","1984 ","http://www.gamefaqs.com/bbc/950851-the-greedy-dwarf"
"Green Beret","Action,Platformer,2D","Out there, deep in hostile territory, your buddies lie captive in an enemy camp. You alone can get them out. Your GREEN BERET marks you out as an operator of great skill, strength and courage. Will that be enough?","n/a","6.0","n/a","Konami","1985 ","http://www.gamefaqs.com/bbc/950249-green-beret"
"Gremlins: The Adventure","Adventure,Text","Gremlins: The Adventure is an Adventure game, developed and published by Adventuresoft UK Ltd,which was released in Europe in 1983.","n/a","n/a","n/a","Adventuresoft UK Ltd","1983 ","http://www.gamefaqs.com/bbc/950521-gremlins-the-adventure"
"Growing Pains","Action,General","Growing Pains is an Action game, developed and published by Alligata Software,which was released in Europe in 1984.","n/a","n/a","n/a","Alligata Software","1984 ","http://www.gamefaqs.com/bbc/949971-growing-pains"
"The Growing Pains Of Adrian Mole","Adventure,Text","Welcome to the world of Adrian Mole, as seen through the pages of his diary. The aim of the game is to make Adrian as popular as possible with everyone. Adrian's life is a succession of decisions which you make on his behalf by answering multiple choice questions. Adrian is already an intellectual (or so he tells us), but trying to make him popular as well is not as easy as it seems. So good luck!","n/a","n/a","n/a","Level 9 Computing","1985 ","http://www.gamefaqs.com/bbc/950729-the-growing-pains-of-adrian-mole"
"Guardian","Action,Shooter,Scrolling","Guardian is an Action game, developed and published by Alligata Software,which was released in Europe in 1984.","n/a","n/a","n/a","Alligata Software","1984 ","http://www.gamefaqs.com/bbc/949973-guardian"
"Gunsmoke","Action,Shooter,Static","Gunsmoke is an Action game, developed and published by Software Invasion,which was released in Europe in 1983.","n/a","n/a","n/a","Software Invasion","1983 ","http://www.gamefaqs.com/bbc/950426-gunsmoke"
"Gyroscope","Action,General","Gyroscope is an Action game, developed and published by Melbourne House,which was released in Europe in 1985.","n/a","7.0","n/a","Melbourne House","1985 ","http://www.gamefaqs.com/bbc/950250-gyroscope"
"Hangdroid","Miscellaneous,Puzzle,General","Hangdroid is a Miscellaneous game, developed and published by Micromode,which was released in Europe in 1982.","n/a","n/a","n/a","Micromode","1982 ","http://www.gamefaqs.com/bbc/950404-hangdroid"
"Hangman","Miscellaneous,Puzzle,General","Hangman is a Miscellaneous game, developed and published by IJK,which was released in Europe in 1982.","n/a","n/a","n/a","IJK","1982 ","http://www.gamefaqs.com/bbc/951118-hangman"
"Harvey Head Banger","Action,Fighting,2D","Harvey Head Banger is an Action game, developed and published by Firebird,which was released in Europe in 1985.","n/a","n/a","n/a","Firebird","1985 ","http://www.gamefaqs.com/bbc/950251-harvey-head-banger"
"The Haunted Abbey","Adventure,Text","The Haunted Abbey is an Adventure game, developed and published by A&F Software,which was released in Europe in 1984.","n/a","n/a","n/a","A&F Software","1984 ","http://www.gamefaqs.com/bbc/950090-the-haunted-abbey"
"Heist","Action,General","Heist is an Action game, developed and published by Softspot,which was released in Europe in 1983.","n/a","n/a","n/a","Softspot","1983 ","http://www.gamefaqs.com/bbc/950403-heist"
"Hell Driver","Driving,Racing,GT / Street","Hell Driver is a Driving game, developed and published by Micro Power,which was released in Europe in 1983.","n/a","n/a","n/a","Micro Power","1983 ","http://www.gamefaqs.com/bbc/949687-hell-driver"
"Hell Hole","Action,General","Hell Hole is an Action game, developed and published by Alligata Software,which was released in Europe in 1984.","n/a","n/a","n/a","Alligata Software","1984 ","http://www.gamefaqs.com/bbc/950522-hell-hole"
"Hellforce","Action,Shooter,Static","Hellforce is an Action game, developed and published by Acornsoft,which was released in Europe in 1983.","n/a","n/a","n/a","Acornsoft","1983 ","http://www.gamefaqs.com/bbc/949305-hellforce"
"Helter Skelter","Action,General","Helter Skelter is an Action game, developed and published by Audiogenic Ltd.,which was released in Europe in 1990.","n/a","n/a","n/a","Audiogenic Ltd.","1990 ","http://www.gamefaqs.com/bbc/950064-helter-skelter"
"Hex","Adventure,Text","Hex is an Adventure game, developed and published by Larsoft,which was released in Europe in 1988.","n/a","n/a","n/a","Larsoft","1988 ","http://www.gamefaqs.com/bbc/950310-hex"
"Hexagram Of Truitania Valley","Adventure,Text","Hexagram Of Truitania Valley is an Adventure game, developed and published by Potter Programs,which was released in Europe in 1986.","n/a","n/a","n/a","Potter Programs","1986 ","http://www.gamefaqs.com/bbc/950744-hexagram-of-truitania-valley"
"Hi Bouncer","Action,General","Hi Bouncer is an Action game, developed and published by Mirrorsoft,which was released in Europe in 1984.","n/a","n/a","n/a","Mirrorsoft","1984 ","http://www.gamefaqs.com/bbc/950339-hi-bouncer"
