"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Legend of Xanadu: Kaze no Densetsu Xanadu","Role-Playing,Action RPG","Legend of Xanadu: Kaze no Densetsu Xanadu is a Role-Playing game, developed and published by Falcom,which was released in Japan in 1994.","n/a","7.8","n/a","Falcom","Feb 18, 1994 ","http://www.gamefaqs.com/turbocd/916073-legend-of-xanadu-kaze-no-densetsu-xanadu"
"Legend of Xanadu: Kaze no Densetsu Xanadu II","Role-Playing,Action RPG","Legend of Xanadu: Kaze no Densetsu Xanadu II is a Role-Playing game, developed and published by Falcom,which was released in Japan in 1995.","n/a","7.3","n/a","Falcom","Jun 30, 1995 ","http://www.gamefaqs.com/turbocd/916074-legend-of-xanadu-kaze-no-densetsu-xanadu-ii"
"Kazekiri","Action,Beat-'Em-Up","Kazekiri is an Action game, published by Naxat Soft,which was released in Japan in 1994.","7.0","7.4","n/a","Naxat Soft","Apr 28, 1994 ","http://www.gamefaqs.com/turbocd/916061-kazekiri"
"Kiaidan 00","Action,Shooter,Scrolling","Kiaidan 00 is an Action game, developed by Alfa System and published by Nippon Telenet,which was released in Japan in 1992.","n/a","6.5","","","","http://www.gamefaqs.com/turbocd/916062-kiaidan-00"
"The Kick Boxing","Sports,Traditional,Boxing","The Kick Boxing is a Sports game, developed by I.S.C. and published by Micro World,which was released in Japan in 1992.","n/a","n/a","n/a","I.S.C.","Jul 31, 1992 ","http://www.gamefaqs.com/turbocd/589191-the-kick-boxing"
"Kinsenka Kei Ezara Satsujin Jiken","Adventure,General","Kinsenka Kei Ezara Satsujin Jiken is an Adventure game, developed by TOSE and published by Naxat Soft,which was released in Japan in 1992.","n/a","n/a","n/a","TOSE","Mar6, 1992 ","http://www.gamefaqs.com/turbocd/916168-kinsenka-kei-ezara-satsujin-jiken"
"Louga","Strategy,Breeding/Constructing","Louga is a Strategy game, published by Kogado Studio,which was released in Japan in 1993.","n/a","n/a","n/a","Kogado Studio","Dec3, 1993 ","http://www.gamefaqs.com/turbocd/916083-louga"
"Louga II","Strategy,Breeding/Constructing","Louga II is a Strategy game, published by NEC Interchannel,which was released in Japan in 1995.","n/a","n/a","n/a","NEC Interchannel","May 26, 1995 ","http://www.gamefaqs.com/turbocd/916084-louga-ii"
"KO Seiki Beast Sanjuushi: Gaia Fukkatsu Kanketsuhen","Role-Playing,General","KO Seiki Beast Sanjuushi: Gaia Fukkatsu Kanketsuhen is a Role-Playing game, published by Pack-In-Video,which was released in Japan in 1994.","6.0","n/a","n/a","Pack-In-Video","Jun 17, 1994 ","http://www.gamefaqs.com/turbocd/916065-ko-seiki-beast-sanjuushi-gaia-fukkatsu-kanketsuhen"
"Kuusou Kagaku Sekai: Gulliver Boy","Role-Playing,General","Kuusou Kagaku Sekai: Gulliver Boy is a Role-Playing game, developed and published by Hudson,which was released in Japan in 1995.","7.0","n/a","n/a","Hudson","May 26, 1995 ","http://www.gamefaqs.com/turbocd/589315-kuusou-kagaku-sekai-gulliver-boy"
"L-Dis","Action,Shooter,Scrolling","L-Dis is an Action game, developed by Dual and published by NCS,which was released in Japan in 1991.","n/a","n/a","n/a","Dual","Apr5, 1991 ","http://www.gamefaqs.com/turbocd/571601-l-dis"
"Lady Phantom","Strategy,Breeding/Constructing","Lady Phantom is a Strategy game, developed by Nippon Telenet and published by Laser Soft,which was released in Japan in 1991.","n/a","n/a","n/a","Nippon Telenet","Nov 29, 1991 ","http://www.gamefaqs.com/turbocd/916068-lady-phantom"
"Langrisser: Hikari no Matsuei","Strategy,Turn-Based,Fantasy","The Dalsis Empire has laid seige upon the Castle of Baltia to seize the legendary sword WARSONG. In a desperate attempt, King Alfador sends his only son, Prince Garett, into the countryside, away from impending death. Now Garett must rally his allies from across the kingdom, and lead their valiant armies in a battle against the Empire to retrieve the sacred sword! But, time is running short! Command troops and choose your mission commanders. Unite with loyal allies and charge into campaigns that forge the destiny of a realm. Between you and the path to victory lie dangerous rogues, the steel of Dalsis, and a confrontation in the ultimate showdown against evil!","n/a","8.0","n/a","NCS","Aug6, 1993 ","http://www.gamefaqs.com/turbocd/916159-langrisser-hikari-no-matsuei"
"Laplace no Ma","Role-Playing,General","Laplace no Ma is a Role-Playing game, developed by Hummingbird Soft and published by Human Entertainment,which was released in Japan in 1993.","n/a","n/a","n/a","Hummingbird Soft","Mar 30, 1993 ","http://www.gamefaqs.com/turbocd/563757-laplace-no-ma"
"Last Alert","Action,General","Last Alert is an Action game, published by Nippon Telenet,which was released in Japan in 1989.","7.0","7.5","","","","http://www.gamefaqs.com/turbocd/916069-last-alert"
"Last Armageddon","Role-Playing,General","Last Armageddon is a Role-Playing game, published by Brain Gray,which was released in Japan in 1990.","n/a","7.0","n/a","Brain Gray","Aug 31, 1990 ","http://www.gamefaqs.com/turbocd/916070-last-armageddon"
"Legend of Xanadu: Kaze no Densetsu Xanadu","Role-Playing,Action RPG","Legend of Xanadu: Kaze no Densetsu Xanadu is a Role-Playing game, developed and published by Falcom,which was released in Japan in 1994.","n/a","7.8","n/a","Falcom","Feb 18, 1994 ","http://www.gamefaqs.com/turbocd/916073-legend-of-xanadu-kaze-no-densetsu-xanadu"
"Legend of Xanadu: Kaze no Densetsu Xanadu II","Role-Playing,Action RPG","Legend of Xanadu: Kaze no Densetsu Xanadu II is a Role-Playing game, developed and published by Falcom,which was released in Japan in 1995.","n/a","7.3","n/a","Falcom","Jun 30, 1995 ","http://www.gamefaqs.com/turbocd/916074-legend-of-xanadu-kaze-no-densetsu-xanadu-ii"
"Legion","Action,Shooter,Scrolling","Legion is an Action game, developed and published by Nippon Telenet,which was released in Japan in 1990.","n/a","5.0","","","","http://www.gamefaqs.com/turbocd/916075-legion"
"Lemmings","Miscellaneous,Puzzle,Action","A unique mind-boggling game of multiple skill levels. Take command of the wackiest collection of misdirected rodents ever seen on your screen. Featuring fantastically animated graphics and simple yet addictive gameplay.","n/a","4.0","n/a","Kuusou Kagaku","Nov 28, 1992 ","http://www.gamefaqs.com/turbocd/916076-lemmings"
"Linda Cube","Role-Playing,General","Linda Cube is a Role-Playing game, developed by Alfa System and published by NEC Interchannel,which was released in Japan in 1995.","n/a","8.0","n/a","Alfa System","Oct 13, 1995 ","http://www.gamefaqs.com/turbocd/916077-linda-cube"
"Lodoss Tou Senki","Role-Playing,General","Lodoss Tou Senki is a Role-Playing game, developed by Mutech and published by Hudson,which was released in Japan in 1992.","n/a","8.0","n/a","Mutech","Jul 17, 1992 ","http://www.gamefaqs.com/turbocd/563760-lodoss-tou-senki"
"Lodoss Tou Senki II","Role-Playing,General","Lodoss Tou Senki II is a Role-Playing game, developed by Multimedia Intelligence Transfer and published by Hudson,which was released in Japan in 1994.","n/a","n/a","n/a","Multimedia Intelligence Transfer","Dec 16, 1994 ","http://www.gamefaqs.com/turbocd/563761-lodoss-tou-senki-ii"
"Loom","Adventure,General","Long after the passing of the Second Shadow, when dragons ruled the twilight sky and the stars were bright and numerous, came the Age of the Great Guilds. Blacksmiths, Shepherds, Clerics. Each dedicated to the absolute control of secret knowledge. Another such Guild was the Weavers. Over the centuries, their craft transcended the limits of physical cloth, until they wove the very fabric of reality itself. Now, a strange power has swept he Weavers into oblivion, leaving behind one Weaver boy to unravel the mystery. Help young Bobbin rescue his Guild...and you just might save the universe from an unspeakable catastrophe.","n/a","6.2","n/a","Realtime Associates","1992 ","http://www.gamefaqs.com/turbocd/916079-loom"
"Lord of Wars","Strategy,Breeding/Constructing","Lord of Wars is a Strategy game, published by SystemSoft,which was released in Japan in 1991.","n/a","n/a","n/a","SystemSoft","Nov 29, 1991 ","http://www.gamefaqs.com/turbocd/916080-lord-of-wars"
"Lords of the Rising Sun","Strategy,General","Lords of the Rising Sun is a Strategy game, developed by Cinemaware and published by Victor Interactive Software,which was released in Japan in 1992.","7.0","6.5","n/a","Cinemaware","1992 ","http://www.gamefaqs.com/turbocd/916081-lords-of-the-rising-sun"
"Lords of Thunder","Action,Shooter,Scrolling","Lords of Thunder is a side-scrolling shooter that has you take on the role of a legendary warrior, blasting enemies to heavy-metal tunes. Your enemies are plotting to revive Zaggart, &quot;The Dark One,&quot; who was sealed beneath the six continents of Mistral. It's up to Landis, descendant of the heroic Dyu, to stop them.","9.8","8.6","","","","http://www.gamefaqs.com/turbocd/916082-lords-of-thunder"
"Louga","Strategy,Breeding/Constructing","Louga is a Strategy game, published by Kogado Studio,which was released in Japan in 1993.","n/a","n/a","n/a","Kogado Studio","Dec3, 1993 ","http://www.gamefaqs.com/turbocd/916083-louga"
"Louga II","Strategy,Breeding/Constructing","Louga II is a Strategy game, published by NEC Interchannel,which was released in Japan in 1995.","n/a","n/a","n/a","NEC Interchannel","May 26, 1995 ","http://www.gamefaqs.com/turbocd/916084-louga-ii"
"Macross 2036","Action,Shooter,Scrolling","Macross 2036 is an Action game, developed by Dual and published by NCS,which was released in Japan in 1992.","9.0","8.3","n/a","Dual","Apr3, 1992 ","http://www.gamefaqs.com/turbocd/916086-macross-2036"
"Macross: Eien no Love Song","Strategy,Breeding/Constructing","Macross: Eien no Love Song is a Strategy game, published by NCS,which was released in Japan in 1992.","n/a","7.0","n/a","NCS","Dec4, 1992 ","http://www.gamefaqs.com/turbocd/916085-macross-eien-no-love-song"
"Mad Stalker","Action,Beat-'Em-Up","Mad Stalker is an Action game, developed by Kogado Studio and published by NEC Interchannel,which was released in Japan in 1994.","6.0","8.1","n/a","Kogado Studio","Sep 15, 1994 ","http://www.gamefaqs.com/turbocd/916087-mad-stalker"
"Mad Stalker","Action,Beat-'Em-Up","Mad Stalker is an Action game, developed by Kogado Studio and published by NEC Interchannel,which was released in Japan in 1994.","6.0","8.1","n/a","Kogado Studio","Sep 15, 1994 ","http://www.gamefaqs.com/turbocd/916087-mad-stalker"
"Madou Monogatari I: Honoo no Sotsuenko","Role-Playing,General","Madou Monogatari I: Honoo no Sotsuenko is a Role-Playing game, developed by Goo! and published by NEC Interchannel,which was released in Japan in 1996.","n/a","5.0","n/a","Goo!","Dec 13, 1996 ","http://www.gamefaqs.com/turbocd/916088-madou-monogatari-i-honoo-no-sotsuenko"
"Magical Dinosaur Tour","Miscellaneous,Edutainment","Magical Dinosaur Tour is a Miscellaneous game, developed and published by Victor Interactive Software,which was released in Japan in 1990.","2.0","5.0","n/a","Victor Interactive Software","1990 ","http://www.gamefaqs.com/turbocd/916089-magical-dinosaur-tour"
"Magical Dinosaur Tour","Miscellaneous,Edutainment","Magical Dinosaur Tour is a Miscellaneous game, developed and published by Victor Interactive Software,which was released in Japan in 1990.","2.0","5.0","n/a","Victor Interactive Software","1990 ","http://www.gamefaqs.com/turbocd/916089-magical-dinosaur-tour"
"Magicoal","Role-Playing,Action RPG","Magicoal is a Role-Playing game, developed by HuneX and published by NEC Interchannel,which was released in Japan in 1993.","n/a","n/a","n/a","HuneX","Oct 29, 1993 ","http://www.gamefaqs.com/turbocd/916090-magicoal"
"Mahjong Clinic Special","Miscellaneous,Board Games","Mahjong Clinic Special is a Miscellaneous game, published by Naxat Soft,which was released in Japan in 1993.","n/a","n/a","n/a","Naxat Soft","Sep 24, 1993 ","http://www.gamefaqs.com/turbocd/563681-mahjong-clinic-special"
"Mahjong Lemon Angel","Miscellaneous,Board Games","Mahjong Lemon Angel is a Miscellaneous game, developed by Micronics and published by Naxat Soft,which was released in Japan in 1994.","n/a","n/a","n/a","Micronics","Feb 25, 1994 ","http://www.gamefaqs.com/turbocd/563682-mahjong-lemon-angel"
"Mahjong on the Beach","Miscellaneous,Board Games","Mahjong on the Beach is a Miscellaneous game, published by NEC Interchannel,which was released in Japan in 1993.","n/a","n/a","n/a","NEC Interchannel","Sep 30, 1993 ","http://www.gamefaqs.com/turbocd/563683-mahjong-on-the-beach"
"Mahjong Sword: Princess Quest Gaiden","Miscellaneous,Board Games","Mahjong Sword: Princess Quest Gaiden is a Miscellaneous game, developed and published by Naxat Soft,which was released in Japan in 1995.","n/a","n/a","n/a","Naxat Soft","Aug 11, 1995 ","http://www.gamefaqs.com/turbocd/563687-mahjong-sword-princess-quest-gaiden"
"Mamono Hunter Youko: Makai Kara no Tenkousei","Adventure,General","Mamono Hunter Youko: Makai Kara no Tenkousei is an Adventure game, published by NCS,which was released in Japan in 1992.","n/a","n/a","n/a","NCS","Mar 13, 1992 ","http://www.gamefaqs.com/turbocd/563684-mamono-hunter-youko-makai-kara-no-tenkousei"
"Mamono Hunter Youko: Tooki Yobigoe","Adventure,General","Mamono Hunter Youko: Tooki Yobigoe is an Adventure game, developed by Tenky and published by NCS,which was released in Japan in 1993.","n/a","n/a","n/a","Tenky","Jan8, 1993 ","http://www.gamefaqs.com/turbocd/563685-mamono-hunter-youko-tooki-yobigoe"
"The Manhole","Adventure,General","The Manhole is an Adventure game, published by SunSoft,which was released in Japan in 1991.","2.0","n/a","n/a","SunSoft","Mar 22, 1991 ","http://www.gamefaqs.com/turbocd/563686-the-manhole"
"Martial Champion","Action,Fighting,2D","Martial Champion is an Action game, published by Konami,which was released in Japan in 1993.","n/a","5.0","n/a","Konami","Dec 17, 1993 ","http://www.gamefaqs.com/turbocd/563688-martial-champion"
"Mashou Denki La Valeur","Role-Playing,General","Mashou Denki La Valeur is a Role-Playing game, published by Kogado Studio,which was released in Japan in 1991.","n/a","n/a","n/a","Kogado Studio","Mar 22, 1991 ","http://www.gamefaqs.com/turbocd/916067-mashou-denki-la-valeur"
"Master of Monsters","Strategy,Breeding/Constructing","Master of Monsters is a Strategy game, developed and published by Micro Cabin,which was released in Japan in 1991.","n/a","n/a","n/a","Micro Cabin","Feb 15, 1991 ","http://www.gamefaqs.com/turbocd/563689-master-of-monsters"
"Mateki Densetsu Astralius","Role-Playing,General","Mateki Densetsu Astralius is a Role-Playing game, published by IGS,which was released in Japan in 1991.","n/a","4.0","","","","http://www.gamefaqs.com/turbocd/589197-mateki-densetsu-astralius"
"Megami Tengoku: Megami Paradise","Role-Playing,General","Megami Tengoku: Megami Paradise is a Role-Playing game, published by NEC Interchannel,which was released in Japan in 1994.","n/a","7.0","n/a","NEC Interchannel","Sep 30, 1994 ","http://www.gamefaqs.com/turbocd/563691-megami-tengoku-megami-paradise"
"Meikyuu no Elfeene","Adventure,General","Meikyuu no Elfeene is an Adventure game, published by Nippon Telenet,which was released in Japan in 1990.","n/a","n/a","n/a","Nippon Telenet","Jul6, 1990 ","http://www.gamefaqs.com/turbocd/579657-meikyuu-no-elfeene"
"Metal Angel","Strategy,Breeding/Constructing","Metal Angel is a Strategy game, developed by Radical Plan and published by Pack-In-Video,which was released in Japan in 1993.","n/a","n/a","n/a","Radical Plan","Sep 24, 1993 ","http://www.gamefaqs.com/turbocd/563692-metal-angel"
"Metal Angel 2","Strategy,Breeding/Constructing","Metal Angel 2 is a Strategy game, developed by Radical Plan and published by Pack-In-Video,which was released in Japan in 1995.","n/a","7.0","n/a","Radical Plan","Jan 20, 1995 ","http://www.gamefaqs.com/turbocd/563693-metal-angel-2"
"Metamor Jupiter","Action,Shooter,Scrolling","Metamor Jupiter is an Action game, published by NEC Interchannel,which was released in Japan in 1993.","n/a","7.5","n/a","NEC Interchannel","Jan 22, 1993 ","http://www.gamefaqs.com/turbocd/563694-metamor-jupiter"
"Might and Magic","Role-Playing,General","Might and Magic is a Role-Playing game, developed by NEC Avenue and published by NEC Interchannel,which was released in Japan in 1992.","n/a","9.0","","","","http://www.gamefaqs.com/turbocd/563696-might-and-magic"
"Might and Magic III: Isles of Terra","Role-Playing,General","Might and Magic III: Isles of Terra is a Role-Playing game, developed by New World Computing and published by Hudson,which was released in Japan in 1993.","n/a","7.0","n/a","New World Computing","1993 ","http://www.gamefaqs.com/turbocd/563697-might-and-magic-iii-isles-of-terra"
"Minesweeper","Miscellaneous,Puzzle,General","Minesweeper is a Miscellaneous game, developed by Arc System Works and published by Pack-In-Video,which was released in Japan in 1992.","n/a","n/a","n/a","Arc System Works","Mar 20, 1992 ","http://www.gamefaqs.com/turbocd/563698-minesweeper"
"Mirai Shounen Conan","Action,General","Mirai Shounen Conan is an Action game, developed and published by Nippon Telenet,which was released in Japan in 1992.","n/a","5.0","n/a","Nippon Telenet","Feb 28, 1992 ","http://www.gamefaqs.com/turbocd/589244-mirai-shounen-conan"
"Mitsubachi Gakuen","Adventure,General","Mitsubachi Gakuen is an Adventure game, published by Hudson,which was released in Japan in 1990.","n/a","n/a","n/a","Hudson","Sep 14, 1990 ","http://www.gamefaqs.com/turbocd/563699-mitsubachi-gakuen"
"Wonder Boy III: Monster Lair","Action,Shooter,Scrolling","The once quiet town of Xenobia is under attack by fierce and gruesome monsters, and no one can stop them. As Leo, it is up to you to save Xenobia and the world from danger as you navigate through a series of worlds in a race against time to reach your goal. Battle your foes with your sword and jumping abilities. Look out for power-ups that will increase your health and add to the amount of time you have to complete your missions.","3.0","7.3","","","","http://www.gamefaqs.com/turbocd/579472-wonder-boy-iii-monster-lair"
"Monster Maker: Yami no Ryuukishi","Role-Playing,General","Monster Maker: Yami no Ryuukishi is a Role-Playing game, published by NEC Interchannel,which was released in Japan in 1994.","n/a","8.0","n/a","NEC Interchannel","Mar 30, 1994 ","http://www.gamefaqs.com/turbocd/563700-monster-maker-yami-no-ryuukishi"
"Moonlight Lady","Miscellaneous,General","Moonlight Lady is a Miscellaneous game, developed by Open Sesame and published by NEC Interchannel,which was released in Japan in 1993.","n/a","n/a","n/a","Open Sesame","Mar 26, 1993 ","http://www.gamefaqs.com/turbocd/563702-moonlight-lady"
"Moto Roader MC","Driving,Racing,Arcade","Moto Roader MC is a Driving game, published by NCS,which was released in Japan in 1992.","n/a","8.0","","","","http://www.gamefaqs.com/turbocd/563703-moto-roader-mc"
"Motteke Tamago","Role-Playing,Action RPG","Motteke Tamago is a Role-Playing game, developed and published by Naxat Soft,which was released in Japan in 1997.","n/a","n/a","n/a","Naxat Soft","Apr 16, 1997 ","http://www.gamefaqs.com/turbocd/996906-motteke-tamago"
"Valis","Action,Platformer,2D","Valis is an Action game, published by Nippon Telenet,which was released in Japan in 1992.","9.0","8.0","n/a","Nippon Telenet","Mar 19, 1992 ","http://www.gamefaqs.com/turbocd/916151-valis"
"Mysterious Song","Role-Playing,Console-style RPG","After many years of peace, a ferocious horde of demons and beasts has begun to overrun the land. With the kingdom falling into chaos, King Algameth IX sends his bravest Toren Knights to request the aide of the Magicians of Illus. But what dangers await the noble crew? Will they discover the source of monstrous legion? The answers lie abroad...-Traditional Japanese-style RPG gameplay!-Cinematic cut scenes with voice acting!-Three selectable languages!-Unlockable bonus features!","n/a","9.0","n/a","Frozen Utopia","Nov 27, 2011 ","http://www.gamefaqs.com/turbocd/702040-mysterious-song"
"Mystic Formula","Action,General","Mystic Formula is an Action game, published by Micro Cabin,which was released in Japan in 1993.","n/a","4.0","n/a","Micro Cabin","Jul 23, 1993 ","http://www.gamefaqs.com/turbocd/563704-mystic-formula"
"Naritore The Sugoroku '92","Miscellaneous,Board Games","Naritore The Sugoroku '92 is a Miscellaneous game, published by Nippon Telenet,which was released in Japan in 1991.","n/a","10.0","n/a","Nippon Telenet","Dec 20, 1991 ","http://www.gamefaqs.com/turbocd/563705-naritore-the-sugoroku-92"
"Nekketsu Koukou Dodge Ball-Bu: CD Soccer-hen","Sports,Traditional,Soccer,Sim","Nekketsu Koukou Dodge Ball-Bu: CD Soccer-hen is a Sports game, published by Naxat Soft,which was released in Japan in 1991.","n/a","n/a","n/a","Naxat Soft","Dec 20, 1991 ","http://www.gamefaqs.com/turbocd/916066-nekketsu-koukou-dodge-ball-bu-cd-soccer-hen"
"Nekketsu Legend Baseballer","Sports,Traditional,Baseball,Sim","Nekketsu Legend Baseballer is a Sports game, developed and published by Pack-In-Video,which was released in Japan in 1995.","n/a","n/a","n/a","Pack-In-Video","Jun 16, 1995 ","http://www.gamefaqs.com/turbocd/589207-nekketsu-legend-baseballer"
"Nemurenu Yoru no Chiisana Ohanashi","Adventure,General","Nemurenu Yoru no Chiisana Ohanashi is an Adventure game, published by NEC Interchannel,which was released in Japan in 1993.","n/a","10.0","n/a","NEC Interchannel","Jul 30, 1993 ","http://www.gamefaqs.com/turbocd/563706-nemurenu-yoru-no-chiisana-ohanashi"
"Neo Nectaris","Strategy,Breeding/Constructing","Neo Nectaris is a Strategy game, published by Hudson,which was released in Japan in 1994.","n/a","8.5","n/a","Hudson","Jul 29, 1994 ","http://www.gamefaqs.com/turbocd/563708-neo-nectaris"
"Nexzr","Action,Shooter,Scrolling","Nexzr is an Action game, developed by Inter State and published by Naxat Soft,which was released in Japan in 1992.","n/a","8.0","n/a","Inter State","Dec 11, 1992 ","http://www.gamefaqs.com/turbocd/563709-nexzr"
"Nishimura Kyoutarou: Hokutosei no Onna","Adventure,General","Nishimura Kyoutarou: Hokutosei no Onna is an Adventure game, developed by TOSE and published by Naxat Soft,which was released in Japan in 1990.","n/a","n/a","n/a","TOSE","Feb 23, 1990 ","http://www.gamefaqs.com/turbocd/563711-nishimura-kyoutarou-hokutosei-no-onna"
"No Ri Ko","Adventure,General","No Ri Ko is an Adventure game, developed by Alfa System and published by Hudson,which was released in Japan in 1988.","n/a","n/a","n/a","Alfa System","Dec4, 1988 ","http://www.gamefaqs.com/turbocd/563713-no-ri-ko"
"Nobunaga no Yabou: Bushou Fuuunroku","Strategy,Breeding/Constructing","Nobunaga no Yabou: Bushou Fuuunroku is a Strategy game, published by Koei,which was released in Japan in 1993.","n/a","8.0","n/a","Koei","Feb 27, 1993 ","http://www.gamefaqs.com/turbocd/563714-nobunaga-no-yabou-bushou-fuuunroku"
"Nobunaga no Yabou: Zenkokuban","Strategy,Wargame,Turn-Based","Nobunaga no Yabou: Zenkokuban is a Strategy game, published by Koei,which was released in Japan in 1993.","n/a","n/a","n/a","Koei","Dec 11, 1993 ","http://www.gamefaqs.com/turbocd/563715-nobunaga-no-yabou-zenkokuban"
"Pachiokun 3: Pachi-Slot & Pachinko","Miscellaneous,Parlor,Gambling","Pachiokun 3: Pachi-Slot & Pachinko is a Miscellaneous game, published by Coconuts Japan,which was released in Japan in 1994.","n/a","n/a","n/a","Coconuts Japan","Apr 15, 1994 ","http://www.gamefaqs.com/turbocd/563716-pachiokun-3-pachi-slot-and-pachinko"
"Pachiokun: Maboroshi no Densetsu","Miscellaneous,Parlor,Gambling","Pachiokun: Maboroshi no Densetsu is a Miscellaneous game, published by Coconuts Japan,which was released in Japan in 1991.","n/a","n/a","n/a","Coconuts Japan","Apr 19, 1991 ","http://www.gamefaqs.com/turbocd/563717-pachiokun-maboroshi-no-densetsu"
"Pachiokun: Warau Uchuu","Miscellaneous,Parlor,Gambling","Pachiokun: Warau Uchuu is a Miscellaneous game, published by Coconuts Japan,which was released in Japan in 1992.","n/a","n/a","n/a","Coconuts Japan","Dec 22, 1992 ","http://www.gamefaqs.com/turbocd/563718-pachiokun-warau-uchuu"
"Pastel Lime","Adventure,General","Pastel Lime is an Adventure game, published by Naxat Soft,which was released in Japan in 1992.","n/a","n/a","n/a","Naxat Soft","Dec 18, 1992 ","http://www.gamefaqs.com/turbocd/563720-pastel-lime"
"Turbo CD","Hardware,Console","Turbo CD is a Hardware game, developed by NEC Interchannel and published by Hudson,which was released in Japan in 1988.","9.0","8.5","n/a","NEC Interchannel","1989 ","http://www.gamefaqs.com/turbocd/916397-turbo-cd"
"Turbo CD","Hardware,Console","Turbo CD is a Hardware game, developed by NEC Interchannel and published by Hudson,which was released in Japan in 1988.","9.0","8.5","n/a","NEC Interchannel","1989 ","http://www.gamefaqs.com/turbocd/916397-turbo-cd"
"Turbo CD","Hardware,Console","Turbo CD is a Hardware game, developed by NEC Interchannel and published by Hudson,which was released in Japan in 1988.","9.0","8.5","n/a","NEC Interchannel","1989 ","http://www.gamefaqs.com/turbocd/916397-turbo-cd"
"Turbo CD","Hardware,Console","Turbo CD is a Hardware game, developed by NEC Interchannel and published by Hudson,which was released in Japan in 1988.","9.0","8.5","n/a","NEC Interchannel","1989 ","http://www.gamefaqs.com/turbocd/916397-turbo-cd"
"Turbo CD","Hardware,Console","Turbo CD is a Hardware game, developed by NEC Interchannel and published by Hudson,which was released in Japan in 1988.","9.0","8.5","n/a","NEC Interchannel","1989 ","http://www.gamefaqs.com/turbocd/916397-turbo-cd"
"Police Connection","Miscellaneous,Board Games","Police Connection is a Miscellaneous game, developed and published by Nippon Telenet,which was released in Japan in 1993.","n/a","n/a","n/a","Nippon Telenet","Feb 26, 1993 ","http://www.gamefaqs.com/turbocd/563721-police-connection"
"Buster Bros.","Action,Shooter,Scrolling","Buster Bros. is an Action game, developed and published by Hudson,which was released in Japan in 1991.","n/a","7.0","n/a","Hudson","1993 ","http://www.gamefaqs.com/turbocd/589228-buster-bros"
"Pop'n Magic","Action,General","Pop'n Magic is an Action game, published by Nippon Telenet,which was released in Japan in 1992.","n/a","6.0","n/a","Nippon Telenet","Jul 24, 1992 ","http://www.gamefaqs.com/turbocd/563724-popn-magic"
"Popful Mail: Magical Fantasy Adventure","Role-Playing,Action RPG","Kazyr, Necros, Ulgar. Ghosts from the past that nearly once destroyed Popful Mail's world. Now, the Black Seal is about to be broken so they can return to wreak havoc on the world once again. Three ragtag adventurers become the only hope of stopping the second coming of Evil. Play as Mail, tomboy bounty-hunter wannabe who's handy with a blade, Tatt, the ultra-polite apprentice magician with a deadly staff, or Gaw, a winged blue blob with breath of fire, as you search for the manicial Muttonhead, who holds all the answers. During your quest, change characters at any time! You'll need to, because Nuts Cracker and the minions of Evil will stop at nothing to end your party before it starts! And, thanks to the storage power of CD, Popful Mail comes alive with over 2.5 hours of spoken dialogue and 20 minutes of heart-pounding animation. Face it, your butt's gonna be glued to the couch till the credits roll!","n/a","10.0","n/a","HuneX","Aug 12, 1994 ","http://www.gamefaqs.com/turbocd/563722-popful-mail-magical-fantasy-adventure"
"Populous: The Promised Lands","Strategy,General","Populous: The Promised Lands is a Strategy game, developed by Alfa System and published by Hudson,which was released in Japan in 1991.","n/a","7.0","n/a","Alfa System","Oct 25, 1991 ","http://www.gamefaqs.com/turbocd/563725-populous-the-promised-lands"
"Power Golf 2: Golfer","Sports,Traditional,Golf,Sim","Power Golf 2: Golfer is a Sports game, published by Hudson,which was released in Japan in 1994.","n/a","n/a","n/a","Hudson","Mar4, 1994 ","http://www.gamefaqs.com/turbocd/563726-power-golf-2-golfer"
"Prince of Persia","Action,Platformer,2D","Awaiting enemies and constant attacks.Getting through traps here and there and more.The list of tasks continues.Will you be able to find your beloved princess within 60 minutes?Inshaallah-only god knows...","n/a","6.3","n/a","Agenda","1992 ","http://www.gamefaqs.com/turbocd/563727-prince-of-persia"
"Princess Maker 1","Strategy,Breeding/Constructing","Princess Maker 1 is a Strategy game, published by NEC Interchannel,which was released in Japan in 1995.","n/a","9.0","n/a","NEC Interchannel","Jan3, 1995 ","http://www.gamefaqs.com/turbocd/563728-princess-maker-1"
"Princess Maker 2","Strategy,Breeding/Constructing","Princess Maker 2 is a Strategy game, published by NEC Interchannel,which was released in Japan in 1995.","n/a","n/a","n/a","NEC Interchannel","Jun 16, 1995 ","http://www.gamefaqs.com/turbocd/563729-princess-maker-2"
"Princess Minerva","Adventure,First-Person,Fantasy","Princess Minerva is an Adventure game, published by River Hill Software,which was released in Japan in 1994.","n/a","6.0","n/a","River Hill Software","Mar 25, 1994 ","http://www.gamefaqs.com/turbocd/563730-princess-minerva"
"Private eye dol","Adventure,General","Private eye dol is an Adventure game, developed by HuneX and published by NEC Interchannel,which was released in Japan in 1995.","n/a","n/a","n/a","HuneX","Aug 11, 1995 ","http://www.gamefaqs.com/turbocd/563731-private-eye-dol"
