"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Ultimate Body Blows & Project-X Special Edition","Miscellaneous,Compilation","Ultimate Body Blows & Project-X Special Edition is a Miscellaneous game, developed and published by Team 17,which was released in Europe in 1994.","n/a","n/a","n/a","Team 17","1994 ","http://www.gamefaqs.com/cd32/619975-ultimate-body-blows-and-project-x-special-edition"
"Universe","Adventure,General","Encounter weird alien worlds and their even wierder alien inhabitants! Guide Boris on an action-packed chase across the gulfs of space to find a fabled last star. Help him find the key to defeating the evil Golden King who rules his UNIVERSE!","n/a","8.3","n/a","Core Design Ltd.","1994 ","http://www.gamefaqs.com/cd32/952238-universe"
"Vital Light","Miscellaneous,Puzzle,General","Vital Light is a Miscellaneous game, developed by Efecto Caos and published by Millenium Interactive,which was released in Europe in 1995.","n/a","7.0","n/a","Efecto Caos","1995 ","http://www.gamefaqs.com/cd32/955788-vital-light"
"Wembley International Soccer","Sports,Traditional,Soccer,Arcade","Wembley International Soccer is a Sports game, developed and published by Audiogenic Ltd.,which was released in Europe in 1994.","n/a","n/a","n/a","Audiogenic Ltd.","1994 ","http://www.gamefaqs.com/cd32/619977-wembley-international-soccer"
"Whale's Voyage","Role-Playing,General","Explore the Alien planets of the 24th century, with their sinister worlds and cities inhabited by strange sometimes violent people. Learn to tell friend from foe, as you try to outwit traders with your merchandise, the competition can be instense, but the rewards great, as you strive to financially secure your race.Select your genetically created crew members and take off in your &quot;Rustbucket&quot; of a spaceship to the other solar planets, whilst battling against maurauding pirate ships that will try to hinder your trading progress.","n/a","8.0","n/a","neo Software","1993 ","http://www.gamefaqs.com/cd32/952098-whales-voyage"
"Wild Cup Soccer","Sports,Traditional,Soccer,Sim","Wild Cup Soccer is a Sports game, developed by Teque Interactive and published by Millenium Interactive,which was released in Europe in 1994.","n/a","n/a","n/a","Teque Interactive","1994 ","http://www.gamefaqs.com/cd32/955789-wild-cup-soccer"
"Will Bridge: Initiation Junior","Miscellaneous,Board Games","Will Bridge: Initiation Junior is a Miscellaneous game, developed by Will-Bridge and published by Loridim,which was released in Europe in 1994.","n/a","n/a","n/a","Will-Bridge","1994 ","http://www.gamefaqs.com/cd32/651976-will-bridge-initiation-junior"
"Word Construction Set","Miscellaneous,Edutainment","Word Construction Set is a Miscellaneous game, developed and published by Lascelles,which was released in Europe in 1994.","n/a","n/a","n/a","Lascelles","1994 ","http://www.gamefaqs.com/cd32/687874-word-construction-set"
"Worms","Strategy,General","Worms is an ultra-fast-paced game of team strategy for up to 16 players. It's a little bit &quot;Lemmings&trade;&quot; and a lotta bit &quot;Terminator&trade;&quot;... only more pink and squishy, with bazookas, homing missiles and cluster bombs blasting the screen in an unrelenting fury, only the moist can survive!","n/a","8.0","n/a","Team 17","1995 ","http://www.gamefaqs.com/cd32/619978-worms"
"Zool 2","Action,Platformer,2D","Zool 2 is an Action game, developed by Warp Factory and published by Gremlin Graphics,which was released in Europe in 1994.","n/a","7.0","n/a","Warp Factory","1994 ","http://www.gamefaqs.com/cd32/619979-zool-2"
"Zool: Ninja of the ''Nth'' Dimension","Action,Platformer,2D","Once every year, the games world is rocked by a game so stunning, so fast, so colorful, so big, so demanding, so mega, so awesome, so varied , so incredible, and so full of fabulous features and unexpected treats, that everybody just looks at it and says &quot;THAT'S IT!&quot; This year, ZOOL, THE NINJA FROM THE Nth DIMENSION, is definitely &quot;IT!&quot;","n/a","7.0","n/a","Gremlin Graphics","1993 ","http://www.gamefaqs.com/cd32/961383-zool-ninja-of-the-nth-dimension"
